263	1.867	5.43375E14	2.82423E34
264	1.877	5.57057E14	2.9621E34
265	1.887	5.72796E14	3.25762E34
266	1.897	5.85599E14	3.52614E34
267	1.907	6.13903E14	4.06724E34
268	1.917	6.50729E14	4.47301E34
269	1.927	6.82182E14	5.32476E34
270	1.937	7.21107E14	6.14186E34
271	1.947	7.53876E14	6.97268E34
272	1.957	8.14892E14	8.43335E34
273	1.967	8.56643E14	9.57414E34
274	1.977	9.00326E14	1.12176E35
275	1.987	9.67832E14	1.33537E35
276	1.997	9.9793E14	1.40055E35
277	2	1.00069E15	1.44577E35
